日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數,
104/07/29,84015,6020980,71.60,72.50,71.60,71.60,+0.50,51,
104/07/30,54414,3910764,71.80,72.50,71.70,71.90,+0.30,55,
104/07/31,31270,2242680,71.70,72.00,71.60,71.60,-0.30,31,
104/06/01,60213,4698605,78.50,78.50,78.00,78.10,-0.30,35,
104/06/02,24250,1894198,78.00,78.20,78.00,78.10,0.00,26,
104/06/03,47727,3717706,78.10,78.10,77.60,77.90,-0.20,42,
104/06/04,120343,9305012,77.90,77.90,77.00,77.10,-0.80,105,
104/06/05,137010,10530575,77.10,77.10,76.60,77.00,-0.10,93,
104/06/08,106500,8200999,76.50,78.50,76.30,77.30,+0.30,67,
104/06/09,75200,5792459,77.30,77.30,76.80,77.00,-0.30,48,
104/06/10,53000,4078100,77.00,77.50,76.60,77.00,0.00,41,
104/06/11,132100,9997600,76.40,76.40,75.00,75.80,-1.20,106,
104/06/12,86185,6476423,76.10,76.10,75.00,75.10,-0.70,68,
104/06/15,44225,3352675,78.00,78.00,75.50,75.60,+0.50,37,
104/06/16,113108,8452464,75.50,75.50,74.40,74.40,-1.20,69,
104/06/17,277358,20323892,74.20,74.20,72.90,73.90,-0.50,176,
104/06/18,125200,9134200,73.70,73.70,72.60,73.10,-0.80,89,
104/06/22,99102,7244856,73.00,73.50,72.60,73.40,+0.30,77,
104/06/23,161620,11908260,73.40,74.50,73.40,74.40,+1.00,47,
104/06/24,42000,3122200,74.40,74.70,74.00,74.50,+0.10,28,
104/06/25,45641,3407257,74.50,74.90,74.30,74.90,+0.40,40,
104/06/26,54500,4083700,74.90,75.40,74.60,75.00,+0.10,42,
104/06/29,51000,3789900,75.00,75.00,74.00,74.20,-0.80,42,
104/06/30,102500,7654100,74.50,75.00,74.20,75.00,+0.80,60,
104/05/04,38834,3054634,79.10,79.10,78.30,78.30,-0.80,42,
104/05/05,30302,2381225,78.30,79.00,78.30,78.80,+0.50,34,
104/05/06,117100,9170979,78.50,78.50,77.90,78.50,-0.30,66,
104/05/07,32055,2515145,78.50,78.70,78.00,78.30,-0.20,38,
104/05/08,395485,31291102,78.00,79.80,78.00,79.60,+1.30,205,
104/05/11,174021,13746883,79.40,79.40,78.70,79.20,-0.40,121,
104/05/12,69050,5469100,79.20,79.40,78.80,78.80,-0.40,57,
104/05/13,105126,8266968,79.40,79.40,78.10,78.60,-0.20,58,
104/05/14,123959,9678594,78.60,78.60,77.90,78.10,-0.50,106,
104/05/15,40150,3139150,78.10,78.70,78.10,78.50,+0.40,25,
104/05/18,109140,8548452,78.00,78.70,78.00,78.50,0.00,62,
104/05/19,52125,4084760,78.70,78.90,78.10,78.20,-0.30,45,
104/05/20,125191,9787980,78.90,78.90,77.80,78.40,+0.20,66,
104/05/21,101301,7935879,78.40,78.60,77.60,78.50,+0.10,66,
104/05/22,66729,5203634,78.50,78.50,77.80,78.00,-0.50,52,
104/05/25,111308,8676442,78.50,78.50,77.80,78.20,+0.20,68,
104/05/26,57092,4466549,78.50,78.50,78.00,78.20,0.00,32,
104/05/27,31192,2437509,78.20,78.50,78.00,78.00,-0.20,32,
104/05/28,62132,4838275,78.40,78.40,77.60,78.00,0.00,42,
104/05/29,108408,8468785,77.80,78.40,77.80,78.40,+0.40,59,
104/04/01,206125,16495162,79.60,80.30,79.50,80.00,0.00,116,
104/04/02,75201,6005779,80.00,80.00,79.70,80.00,0.00,59,
104/04/07,135057,10748746,80.00,80.00,79.40,79.70,-0.30,104,
104/04/08,70500,5613949,79.70,79.80,79.50,79.50,-0.20,56,
104/04/09,116460,9265460,79.50,79.80,79.40,79.50,0.00,70,
104/04/10,125674,9993094,79.50,79.70,79.30,79.50,0.00,58,
104/04/13,403405,31703618,79.00,79.00,77.60,79.00,-0.50,202,
104/04/14,184768,14419172,78.80,78.80,77.90,78.10,-0.90,128,
104/04/15,204551,16034903,78.00,79.00,77.80,78.90,+0.80,136,
104/04/16,63490,4964058,78.50,78.60,77.90,78.30,-0.60,65,
104/04/17,134323,10496150,78.00,78.70,78.00,78.60,+0.30,67,
104/04/20,115369,8969728,78.20,78.40,77.20,77.30,-1.30,106,
104/04/21,260527,20135251,77.30,78.00,77.00,77.20,-0.10,99,
104/04/22,42498,3291043,77.20,77.80,77.20,77.20,0.00,41,
104/04/23,281200,21744600,77.20,78.00,77.20,77.30,+0.10,113,
104/04/24,96200,7497220,77.60,78.20,77.50,77.50,+0.20,83,
104/04/27,197723,15346873,77.50,78.00,77.30,77.50,0.00,128,
104/04/28,108000,8409999,77.50,78.00,77.50,78.00,+0.50,62,
104/04/29,283416,22209634,78.00,79.00,77.90,78.70,+0.70,159,
104/04/30,84665,6683800,79.40,79.40,78.60,79.10,+0.40,77,
104/03/02,95314,6856708,72.30,72.30,71.60,72.00,+0.10,62,
104/03/03,245719,17765854,72.30,73.00,71.70,72.80,+0.80,117,
104/03/04,293726,21773373,72.50,75.20,72.40,74.70,+1.90,201,
104/03/05,259810,19281714,74.90,75.00,73.80,74.00,-0.70,126,
104/03/06,119693,8893096,74.00,74.70,74.00,74.60,+0.60,84,
104/03/09,128071,9577525,74.10,75.20,74.10,75.00,+0.40,83,
104/03/10,213301,16084562,75.00,75.90,75.00,75.30,+0.30,112,
104/03/11,307300,22764989,74.50,74.60,73.00,74.00,-1.30,177,
104/03/12,85518,6377689,74.00,74.90,74.00,74.90,+0.90,75,
104/03/13,158021,11853885,75.30,75.30,74.60,74.80,-0.10,90,
104/03/16,139339,10427025,75.00,75.20,74.30,75.00,+0.20,103,
104/03/17,64560,4837118,75.00,75.10,74.80,74.90,-0.10,53,
104/03/18,80637,6006906,74.00,75.00,74.00,74.40,-0.50,74,
104/03/19,112449,8433575,75.00,75.40,74.50,75.30,+0.90,79,
104/03/20,776795,61935191,79.20,80.50,78.00,80.20,+4.90,537,
104/03/23,316818,25497161,81.00,81.00,79.80,80.40,+0.20,240,
104/03/24,254662,20241888,80.40,80.50,78.50,80.00,-0.40,203,
104/03/25,95187,7578160,80.00,80.00,79.10,79.60,-0.40,65,
104/03/26,271016,21663480,79.30,80.20,79.30,80.00,+0.40,149,
104/03/27,116415,9274482,80.00,80.00,79.00,80.00,0.00,89,
104/03/30,71060,5671035,79.90,79.90,79.50,79.90,-0.10,64,
104/03/31,116100,9281259,79.90,80.10,79.70,80.00,+0.10,89,
104/02/02,80531,5701039,70.50,71.00,70.50,70.90,+0.20,62,
104/02/03,97298,6933045,71.00,71.50,70.60,71.30,+0.40,67,
104/02/04,53365,3804945,71.30,71.50,71.20,71.40,+0.10,47,
104/02/05,40569,2885867,71.50,71.50,71.00,71.20,-0.20,34,
104/02/06,43420,3102828,71.50,71.50,71.20,71.50,+0.30,39,
104/02/09,33056,2355865,71.50,71.50,71.10,71.10,-0.40,28,
104/02/10,123001,8744971,71.00,71.40,70.70,70.80,-0.30,90,
104/02/11,32300,2301300,71.40,71.40,71.00,71.30,+0.50,23,
104/02/12,46453,3316244,71.00,71.50,71.00,71.40,+0.10,40,
104/02/13,102550,7336200,71.50,71.70,71.40,71.60,+0.20,41,
104/02/24,87714,6311819,71.60,72.20,71.60,72.00,+0.40,81,
104/02/25,68292,4923039,72.50,72.50,71.80,71.90,-0.10,57,
104/02/26,85726,6146180,71.90,71.90,71.50,71.90,0.00,68,
104/01/05,100060,6999004,70.50,70.50,69.70,70.10,0.00,88,
104/01/06,87321,6098898,70.20,70.20,69.70,69.90,-0.20,57,
104/01/07,33177,2316807,69.90,70.30,69.70,70.00,+0.10,24,
104/01/08,62050,4336333,70.00,70.30,69.70,70.00,0.00,52,
104/01/09,40441,2843901,70.30,70.40,70.20,70.20,+0.20,32,
104/01/12,95029,6752275,70.30,71.40,70.20,71.20,+1.00,90,
104/01/13,32170,2281036,70.50,71.20,70.50,70.70,-0.50,27,
104/01/14,26100,1840900,70.70,70.70,70.40,70.50,-0.20,23,
104/01/15,52131,3685386,70.50,71.00,70.50,70.90,+0.40,40,
104/01/16,147160,10380160,71.10,71.50,70.00,71.20,+0.30,102,
104/01/19,40080,2832928,71.00,71.00,70.40,70.90,-0.30,32,
104/01/20,889571,60985599,70.90,70.90,67.60,67.80,-3.10,549,
104/01/21,370150,25913175,70.00,70.40,69.70,70.30,+2.50,268,
104/01/22,75000,5286100,70.50,70.60,70.30,70.50,+0.20,69,
104/01/23,68080,4795844,70.50,70.50,70.30,70.50,0.00,51,
104/01/26,51501,3643919,70.80,70.90,70.50,70.60,+0.10,40,
104/01/27,61041,4310011,70.50,70.90,70.50,70.60,0.00,45,
104/01/28,43050,3043038,70.60,70.80,70.50,70.50,-0.10,38,
104/01/29,59000,4169900,70.60,70.90,70.60,70.80,+0.30,47,
104/01/30,54654,3867691,70.80,70.90,70.60,70.70,-0.10,30,
103/12/01,45239,3243608,71.50,72.00,71.50,72.00,+0.20,40,
103/12/02,69070,4968624,72.50,72.50,71.60,72.50,+0.50,57,
103/12/03,213067,15229757,72.00,72.40,71.00,71.90,-0.60,156,
103/12/04,48677,3482336,71.90,71.90,71.40,71.80,-0.10,39,
103/12/05,62000,4436500,71.80,71.80,71.40,71.40,-0.40,54,
103/12/08,91001,6521771,71.80,72.10,71.40,71.50,+0.10,54,
103/12/09,128020,9170644,71.50,71.90,71.40,71.60,+0.10,53,
103/12/10,190313,13546710,71.60,71.60,70.90,71.10,-0.50,103,
103/12/11,78200,5542158,70.50,71.00,70.50,71.00,-0.10,60,
103/12/12,50223,3566633,71.00,71.40,70.90,70.90,-0.10,31,
103/12/15,61000,4329500,70.90,71.10,70.90,71.00,+0.10,40,
103/12/16,135015,9558971,71.00,71.20,70.60,70.80,-0.20,114,
103/12/17,217252,15208215,70.80,70.80,69.50,69.70,-1.10,146,
103/12/18,66010,4627503,69.70,70.40,69.70,70.10,+0.40,57,
103/12/19,46434,3260640,70.10,70.50,70.00,70.00,-0.10,42,
103/12/22,25280,1772440,70.00,70.40,70.00,70.00,0.00,27,
103/12/23,34755,2453872,71.50,71.50,70.20,70.40,+0.40,34,
103/12/24,91200,6389260,70.20,70.60,69.90,70.20,-0.20,54,
103/12/25,81300,5699349,71.00,71.00,69.90,70.00,-0.20,56,
103/12/26,90141,6376811,70.20,71.00,70.20,70.80,+0.80,72,
103/12/27,86436,6098156,70.50,70.70,70.40,70.50,-0.30,58,
103/12/29,96327,6790182,70.50,70.60,70.40,70.50,0.00,79,
103/12/30,174698,12274569,70.70,71.20,69.90,70.50,0.00,116,
103/12/31,128350,8993475,70.50,70.50,69.90,70.10,-0.40,91,
103/11/03,189620,13745060,71.80,73.10,71.80,72.10,+0.30,133,
103/11/04,80193,5783492,72.00,73.40,71.50,71.50,-0.60,73,
103/11/05,60254,4300281,71.50,72.20,71.10,71.20,-0.30,62,
103/11/06,38182,2707922,71.10,71.20,70.80,70.90,-0.30,33,
103/11/07,49804,3584486,70.90,72.90,70.90,72.00,+1.10,55,
103/11/10,75214,5429913,71.90,72.70,71.70,72.00,0.00,66,
103/11/11,85523,6168364,72.00,72.80,72.00,72.50,+0.50,56,
103/11/12,51021,3670622,72.00,72.50,71.50,71.90,-0.60,43,
103/11/13,73918,5320360,71.90,72.40,71.70,71.70,-0.20,57,
103/11/14,38022,2739195,71.70,72.30,71.70,72.30,+0.60,34,
103/11/17,53300,3862900,72.50,72.80,72.20,72.30,0.00,48,
103/11/18,54720,3954866,72.30,72.40,72.20,72.30,0.00,41,
103/11/19,48010,3463925,71.90,72.50,71.90,71.90,-0.40,34,
103/11/20,46405,3342460,72.70,72.70,71.60,71.60,-0.30,38,
103/11/21,90100,6446810,71.60,72.00,71.40,71.70,+0.10,47,
103/11/24,39000,2799500,72.50,72.50,71.70,71.70,0.00,22,
103/11/25,28114,2016208,71.60,72.00,71.50,71.60,-0.10,27,
103/11/26,48203,3460097,71.60,72.20,71.60,72.20,+0.60,35,
103/11/27,39022,2809489,72.40,72.40,71.70,71.90,-0.30,35,
103/11/28,40001,2865172,71.80,71.90,71.40,71.80,-0.10,31,
103/10/01,74486,5291853,71.10,71.20,70.90,71.00,-0.40,61,
103/10/02,96147,6826384,70.90,71.10,70.90,71.10,+0.10,92,
103/10/03,64150,4567020,71.50,71.50,71.00,71.40,+0.30,57,
103/10/06,224301,16176373,71.40,72.80,71.30,72.80,+1.40,184,
103/10/07,227100,16550420,73.20,73.20,72.70,73.00,+0.20,178,
103/10/08,204014,14875426,72.80,73.10,72.50,72.80,-0.20,157,
103/10/09,249323,18280740,73.50,74.30,72.90,73.30,+0.50,165,
103/10/13,444642,31789902,72.90,72.90,70.50,70.70,-2.60,328,
103/10/14,509791,35923355,70.50,71.20,69.20,70.70,0.00,259,
103/10/15,875880,60219276,71.00,71.20,66.40,69.10,-1.60,573,
103/10/16,450600,30997239,66.60,70.90,66.60,69.70,+0.60,328,
103/10/17,560430,39528069,69.80,71.80,69.80,70.10,+0.40,276,
103/10/20,167200,11874000,70.30,71.50,70.30,70.90,+0.80,149,
103/10/21,83305,5913366,71.00,71.30,70.50,71.20,+0.30,71,
103/10/22,95941,6782152,71.20,71.60,70.30,71.20,0.00,71,
103/10/23,39250,2781775,71.10,71.10,70.50,71.00,-0.20,37,
103/10/24,133005,9346153,71.00,71.10,69.70,70.00,-1.00,127,
103/10/27,198362,13617578,70.00,70.00,67.10,68.80,-1.20,146,
103/10/28,93000,6472000,68.90,70.00,68.90,69.90,+1.10,72,
103/10/29,130180,9267360,69.90,71.70,69.90,71.50,+1.60,78,
103/10/30,79015,5681480,71.90,72.00,71.70,71.80,+0.30,69,
103/10/31,113345,8095905,72.00,72.10,70.80,71.80,0.00,84,
103/09/01,305670,21768375,72.00,72.00,71.00,71.20,-0.60,206,
103/09/02,68390,4878880,71.20,71.50,71.10,71.40,+0.20,58,
103/09/03,30300,2166120,71.40,71.50,71.40,71.40,0.00,25,
103/09/04,54300,3881700,71.40,71.60,71.40,71.50,+0.10,43,
103/09/05,645210,47635632,72.60,75.80,72.20,74.70,+3.20,447,
103/09/09,473481,35511678,75.70,76.10,73.80,74.00,-0.70,304,
103/09/10,203503,14987171,75.00,75.00,72.70,73.20,-0.80,148,
103/09/11,124905,9161589,73.50,73.50,72.80,72.80,-0.40,94,
103/09/12,569530,41580707,72.90,73.20,72.70,73.10,+0.30,229,
103/09/15,195983,14258659,73.40,73.40,72.40,72.70,-0.40,139,
103/09/16,218705,15864065,72.70,72.80,72.30,72.40,-0.30,120,
103/09/17,267997,19323984,72.40,72.60,71.50,72.00,-0.40,187,
103/09/18,156979,11254393,72.00,72.00,71.40,71.50,-0.50,105,
103/09/19,128653,9232084,71.50,72.00,71.40,71.80,+0.30,75,
103/09/22,77000,5529300,72.00,72.10,71.50,71.80,0.00,46,
103/09/23,97901,7010189,71.60,72.00,71.30,71.50,-0.30,74,
103/09/24,110372,7880534,71.40,71.50,71.20,71.40,-0.10,95,
103/09/25,148500,10599250,71.70,71.90,71.10,71.20,-0.20,111,
103/09/26,139202,9866843,70.80,71.30,70.60,71.20,0.00,103,
103/09/29,114407,8119400,71.20,71.50,70.70,71.00,-0.20,72,
103/09/30,171043,12129466,71.00,71.40,70.50,71.40,+0.40,104,
103/08/01,118200,8797499,74.90,74.90,74.20,74.30,-0.70,76,
103/08/04,80215,5965940,74.80,74.80,74.20,74.40,+0.10,43,
103/08/05,243423,17981225,74.30,74.30,73.50,73.70,-0.70,129,
103/08/06,98183,7198787,73.60,73.70,73.00,73.20,-0.50,74,
103/08/07,57501,4200921,73.20,73.40,73.00,73.00,-0.20,48,
103/08/08,106000,7698600,73.00,73.00,72.30,72.30,-0.70,79,
103/08/11,118051,8554853,72.50,72.90,72.00,72.40,+0.10,72,
103/08/12,86568,6293864,72.40,72.90,72.40,72.60,+0.20,75,
103/08/13,98201,7140512,72.60,72.90,72.30,72.80,+0.20,77,
103/08/14,81354,5910271,72.80,72.90,72.50,72.50,-0.30,58,
103/08/15,199210,14360946,72.50,72.50,71.70,71.70,-0.80,108,
103/08/18,92540,6631220,71.70,71.90,71.50,71.70,0.00,66,
103/08/19,185127,13213768,71.60,71.60,71.20,71.30,-0.40,101,
103/08/20,84000,5989000,71.30,71.40,71.20,71.30,0.00,72,
103/08/21,118550,8417700,71.00,71.30,70.80,70.80,-0.50,97,
103/08/22,192120,13654298,70.80,71.40,70.80,71.40,+0.60,138,
103/08/25,86000,6190700,72.20,72.30,71.50,72.10,+0.70,60,
103/08/26,71451,5183925,72.40,72.70,72.20,72.60,+0.50,57,
103/08/27,98085,7139421,72.90,72.90,72.50,72.80,+0.20,89,
103/08/28,129210,9345071,72.80,73.10,71.80,71.90,-0.90,78,
103/08/29,114300,8184840,72.00,72.00,71.30,71.80,-0.10,90,
103/07/01,473591,38779177,82.00,82.20,81.50,82.20,+0.20,241,
103/07/02,487804,38800920,78.60,80.40,78.50,79.50,X0.00,316,
103/07/03,136571,10747794,79.20,79.20,78.40,79.00,-0.50,111,
103/07/04,54283,4290226,78.80,79.50,78.80,78.90,-0.10,47,
103/07/07,89727,7047577,78.60,78.70,78.50,78.50,-0.40,64,
103/07/08,74334,5826884,78.60,78.60,78.20,78.50,0.00,63,
103/07/09,110366,8616701,78.30,78.40,77.90,78.10,-0.40,96,
103/07/10,256240,19771724,77.80,77.80,76.70,76.90,-1.20,172,
103/07/11,422751,31742349,76.90,76.90,74.20,74.30,-2.60,315,
103/07/14,138368,10360362,74.30,75.40,74.30,74.70,+0.40,104,
103/07/15,65603,4928585,75.00,75.60,74.80,75.40,+0.70,48,
103/07/16,88050,6615685,75.40,75.50,75.00,75.00,-0.40,63,
103/07/17,98290,7352179,75.00,75.10,74.40,74.40,-0.60,75,
103/07/18,61052,4540894,74.50,74.60,74.20,74.20,-0.20,47,
103/07/21,56021,4176457,74.20,74.80,74.20,74.70,+0.50,75,
103/07/22,71092,5311436,74.50,74.90,74.40,74.70,0.00,53,
103/07/24,104009,7812484,74.50,75.40,74.50,75.20,+0.50,74,
103/07/25,98200,7379900,75.20,75.40,74.80,75.20,0.00,65,
103/07/28,91301,6878476,75.20,75.50,75.10,75.40,+0.20,69,
103/07/29,238200,18034800,75.50,76.30,75.10,75.90,+0.50,158,
103/07/30,190481,14330567,75.40,75.70,74.90,74.90,-1.00,134,
103/07/31,163102,12231699,75.00,75.20,74.90,75.00,+0.10,110,
103/06/03,100161,7988831,78.60,80.50,78.60,80.00,+1.40,88,
103/06/04,84276,6694080,79.10,79.80,79.10,79.50,-0.50,68,
103/06/05,146183,11598920,78.80,79.90,78.80,79.90,+0.40,95,
103/06/06,37399,2983639,80.00,80.00,79.50,79.80,-0.10,38,
103/06/09,66010,5263103,80.00,80.00,79.30,79.90,+0.10,55,
103/06/10,115450,9222800,79.90,80.00,79.60,80.00,+0.10,54,
103/06/11,65151,5187180,80.00,80.00,79.40,79.40,-0.60,55,
103/06/12,131630,10490472,79.60,80.00,79.40,79.70,+0.30,94,
103/06/13,40392,3216202,79.70,79.90,79.30,79.60,-0.10,40,
103/06/16,79066,6283831,79.70,79.70,79.20,79.30,-0.30,71,
103/06/17,71242,5662337,79.30,79.80,79.30,79.50,+0.20,52,
103/06/18,202504,16170218,79.50,80.00,79.30,80.00,+0.50,166,
103/06/19,407294,33363454,80.00,82.80,80.00,82.50,+2.50,280,
103/06/20,113350,9340265,83.00,83.00,81.90,81.90,-0.60,88,
103/06/23,131824,10778200,81.90,82.00,81.30,82.00,+0.10,107,
103/06/24,123287,10088732,82.50,82.50,81.40,81.60,-0.40,100,
103/06/25,153750,12400448,81.60,81.60,80.00,80.30,-1.30,105,
103/06/26,160587,12991698,80.30,81.70,80.30,81.70,+1.40,91,
103/06/27,100805,8232106,82.50,82.50,81.30,82.00,+0.30,76,
103/06/30,129538,10580116,81.70,82.00,81.50,82.00,0.00,88,
103/05/02,774096,58504529,75.40,77.10,74.00,76.70,+0.80,523,
103/05/05,371338,28391417,76.70,77.40,75.00,76.40,-0.30,262,
103/05/06,193185,14624860,76.00,76.00,75.50,75.60,-0.80,150,
103/05/07,145955,10972305,75.60,75.60,75.00,75.40,-0.20,106,
103/05/08,655832,51835921,75.40,80.20,75.40,79.20,+3.80,425,
103/05/09,562068,45700457,79.20,83.50,78.30,81.80,+2.60,388,
103/05/12,452987,36287070,80.50,81.70,78.10,78.60,-3.20,324,
103/05/13,403306,31316568,78.60,79.50,76.60,77.40,-1.20,257,
103/05/14,343705,26837232,77.80,79.40,76.90,78.70,+1.30,237,
103/05/15,125981,9785326,78.50,78.50,77.20,77.80,-0.90,102,
103/05/16,272082,21369302,77.80,79.90,77.50,78.10,+0.30,173,
103/05/19,165200,12889260,78.90,78.90,77.50,77.80,-0.30,120,
103/05/20,56176,4368678,77.80,78.50,77.50,77.60,-0.20,47,
103/05/21,75711,5872158,77.60,77.80,77.20,77.30,-0.30,65,
103/05/22,119348,9291774,77.40,78.50,77.40,77.40,+0.10,93,
103/05/23,162174,12672628,77.60,78.80,77.50,78.20,+0.80,89,
103/05/26,149250,11808875,78.80,79.70,78.40,79.70,+1.50,111,
103/05/27,224026,17885865,79.90,80.50,79.50,79.50,-0.20,153,
103/05/28,175844,13986928,79.60,80.00,79.00,79.80,+0.30,98,
103/05/29,108525,8603092,80.00,80.00,79.00,79.10,-0.70,74,
103/05/30,143329,11295157,79.10,79.10,78.60,78.60,-0.50,93,
103/04/01,93762,6318279,67.50,67.80,67.00,67.20,-0.30,81,
103/04/02,122286,8202162,67.50,67.50,66.90,67.00,-0.20,71,
103/04/03,109530,7354149,67.00,67.40,67.00,67.10,+0.10,98,
103/04/07,125898,8456133,67.10,67.50,67.00,67.40,+0.30,75,
103/04/08,290140,19715176,67.90,68.30,67.50,68.20,+0.80,140,
103/04/09,83474,5711210,68.30,68.60,68.20,68.60,+0.40,70,
103/04/10,111150,7550768,68.60,68.60,67.60,67.90,-0.70,84,
103/04/11,195265,13431985,68.10,69.30,68.10,68.90,+1.00,150,
103/04/14,119516,8190196,68.90,68.90,68.30,68.50,-0.40,78,
103/04/15,59390,4077573,68.50,69.00,68.50,68.70,+0.20,54,
103/04/16,215009,15023527,68.80,70.80,68.80,70.70,+2.00,179,
103/04/17,214753,15353035,70.20,72.80,70.20,71.40,+0.70,185,
103/04/18,102622,7341205,72.00,72.00,71.00,71.50,+0.10,99,
103/04/21,151698,10806706,71.50,72.10,70.90,70.90,-0.60,118,
103/04/22,119442,8443546,70.90,71.10,70.10,70.10,-0.80,94,
103/04/23,145332,10231004,70.30,70.80,70.20,70.50,+0.40,98,
103/04/24,111852,7856964,70.00,70.50,70.00,70.50,0.00,86,
103/04/25,192768,13389402,70.20,70.40,69.00,69.70,-0.80,151,
103/04/28,215472,14867573,68.00,69.80,68.00,69.10,-0.60,126,
103/04/29,164798,11568658,69.10,71.00,69.10,71.00,+1.90,108,
103/04/30,1628808,123227423,75.00,75.90,74.60,75.90,+4.90,779,
103/03/03,48215,2945687,61.40,61.40,60.90,61.10,-0.20,40,
103/03/04,74331,4520591,60.90,61.40,60.70,60.80,-0.30,55,
103/03/05,92135,5614375,60.80,61.30,60.80,61.00,+0.20,63,
103/03/06,63050,3857760,61.00,61.50,61.00,61.20,+0.20,44,
103/03/07,63130,3856481,61.40,61.40,60.90,60.90,-0.30,52,
103/03/10,53300,3259360,61.00,61.40,60.80,60.80,-0.10,50,
103/03/11,34688,2121980,61.10,61.30,61.00,61.30,+0.50,33,
103/03/12,57031,3493809,61.30,61.50,60.90,61.30,0.00,44,
103/03/13,65066,3999965,61.50,61.50,61.30,61.50,+0.20,48,
103/03/14,94060,5788220,61.50,61.70,61.30,61.50,0.00,74,
103/03/17,129500,8024100,61.70,62.20,61.70,61.90,+0.40,85,
103/03/18,153476,9580347,62.10,62.80,62.10,62.80,+0.90,109,
103/03/19,580353,37960352,64.00,66.10,64.00,65.90,+3.10,395,
103/03/20,352072,23035252,65.90,65.90,65.10,65.50,-0.40,210,
103/03/21,152371,9983186,65.10,66.00,65.10,65.60,+0.10,101,
103/03/24,195270,12731312,65.00,65.60,65.00,65.60,0.00,124,
103/03/25,106400,6990037,65.50,66.10,65.20,66.10,+0.50,83,
103/03/26,175030,11648594,66.60,66.90,66.30,66.60,+0.50,111,
103/03/27,140118,9359639,66.50,67.00,66.50,66.80,+0.20,92,
103/03/28,67110,4474470,66.80,67.00,66.50,66.70,-0.10,60,
103/03/31,195555,13128517,67.00,67.80,66.50,67.50,+0.80,124,
103/02/05,260450,15812450,60.90,61.00,60.50,60.90,-0.40,195,
103/02/06,167313,10123443,60.90,60.90,60.40,60.80,-0.10,130,
103/02/07,77500,4739200,61.00,61.50,60.80,60.80,0.00,58,
103/02/10,84490,5151590,60.80,61.30,60.80,60.90,+0.10,61,
103/02/11,79900,4857300,61.30,61.30,60.60,60.70,-0.20,68,
103/02/12,218254,13202994,60.70,60.70,60.30,60.40,-0.30,138,
103/02/13,69200,4197059,60.40,61.00,60.30,60.80,+0.40,51,
103/02/14,49150,3004600,61.00,61.30,60.90,61.20,+0.40,47,
103/02/17,102070,6291940,61.30,61.90,61.30,61.70,+0.50,78,
103/02/18,42760,2640389,61.70,61.90,61.70,61.90,+0.20,42,
103/02/19,100121,6156950,61.90,62.00,61.30,61.40,-0.50,81,
103/02/20,89221,5469802,61.40,61.70,61.20,61.20,-0.20,51,
103/02/21,51100,3133160,61.40,61.60,61.10,61.30,+0.10,44,
103/02/24,17000,1042400,61.30,61.50,61.20,61.30,0.00,16,
103/02/25,31122,1907477,61.30,61.30,61.20,61.30,0.00,25,
103/02/26,63400,3866819,61.20,61.30,60.80,60.90,-0.40,49,
103/02/27,50163,3060906,61.00,61.30,60.90,61.30,+0.40,43,
103/01/02,55426,3421783,61.70,62.00,61.60,61.70,0.00,40,
103/01/03,67878,4185596,61.70,61.80,61.50,61.50,-0.20,58,
103/01/06,87359,5375178,61.50,61.80,61.50,61.80,+0.30,47,
103/01/07,62024,3839988,61.80,62.00,61.80,62.00,+0.20,54,
103/01/08,48883,3026446,62.00,62.00,61.80,62.00,0.00,38,
103/01/09,48090,2973980,61.90,62.00,61.60,62.00,0.00,38,
103/01/10,101100,6260100,62.60,62.60,61.70,61.70,-0.30,72,
103/01/13,111889,6925594,62.00,62.10,61.60,61.90,+0.20,90,
103/01/14,78189,4824699,61.60,62.10,61.50,61.50,-0.40,78,
103/01/15,130424,8102200,62.00,62.40,62.00,62.40,+0.90,102,
103/01/16,148001,9204062,62.40,62.80,61.60,62.00,-0.40,91,
103/01/17,31160,1924568,62.30,62.30,61.60,61.70,-0.30,22,
103/01/20,90500,5573049,61.70,61.70,61.50,61.70,0.00,72,
103/01/21,37278,2301419,61.70,62.00,61.70,61.70,0.00,30,
103/01/22,91201,5617141,61.50,61.80,61.50,61.80,+0.10,83,
103/01/23,148450,9145610,61.80,62.00,61.40,61.70,-0.10,126,
103/01/24,76250,4692999,61.70,61.70,61.40,61.60,-0.10,52,
103/01/27,179560,10992782,61.60,61.60,61.10,61.30,-0.30,139,
102/12/02,80560,5107004,63.00,63.80,63.00,63.10,+0.10,70,
102/12/03,53166,3329424,63.00,63.00,62.50,62.50,-0.60,44,
102/12/04,99065,6164942,62.50,62.60,62.00,62.60,+0.10,75,
102/12/05,50611,3155425,62.60,62.90,61.90,62.20,-0.40,45,
102/12/06,89765,5565505,62.20,62.40,61.70,62.00,-0.20,68,
102/12/09,62158,3850096,62.00,62.20,61.80,61.80,-0.20,56,
102/12/10,49515,3065686,62.20,62.20,61.80,62.00,+0.20,43,
102/12/11,265000,16243700,62.00,62.10,60.80,61.40,-0.60,165,
102/12/12,71265,4346221,61.10,61.20,60.70,61.00,-0.40,55,
102/12/13,50000,3048900,61.00,61.20,60.80,61.00,0.00,35,
102/12/16,55120,3366491,61.10,61.40,61.00,61.00,0.00,40,
